10	423	0	307	234	265	0	477	0
10	423	0	307	234	265	0	477	0
10	423	0	307	234	265	0	477	0
10	423	0	307	234	265	0	477	0
10	423	0	307	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	479	0
10	423	0	307	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	235	265	0	477	0
10	423	0	307	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	307	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	477	0
10	423	0	307	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	474	0
10	423	0	306	235	265	0	474	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	306	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	0	306	235	265	0	479	0
10	104	0	201	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	306	235	265	0	479	0
10	105	0	306	235	265	0	479	0
10	423	0	306	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	104	0	306	235	265	0	479	0
10	104	0	305	235	265	0	477	0
10	423	0	305	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	104	0	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	0	306	235	265	0	479	0
10	104	0	305	235	265	0	477	0
10	104	220	305	235	265	0	479	0
10	104	0	305	235	265	0	477	0
10	104	220	305	235	265	0	479	0
10	104	220	305	235	265	0	479	0
10	105	220	305	236	265	0	479	0
10	104	220	305	236	265	0	477	0
10	104	220	305	236	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	474	0
10	423	0	306	234	265	0	477	0
10	423	0	306	235	265	0	474	0
10	423	0	306	235	265	0	474	0
10	423	0	306	235	265	0	474	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	305	235	265	0	477	0
10	423	0	305	235	265	0	474	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	219	305	235	265	0	477	0
10	423	0	305	235	265	0	477	0
10	86	219	305	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	306	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	235	265	0	479	0
10	104	0	305	235	265	0	477	0
10	104	0	305	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	104	220	305	235	265	0	477	0
10	423	0	307	235	265	0	479	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
10	104	220	305	236	265	0	477	0
10	105	220	305	235	265	0	479	0
10	104	220	305	235	265	0	479	0
10	104	220	305	236	265	0	477	0
10	104	220	305	235	265	0	477	0
10	105	220	305	235	265	0	479	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	477	0
9	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	477	0
10	423	0	306	234	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	460	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	474	0
10	423	0	306	234	265	0	474	0
10	423	0	306	234	265	0	474	0
10	423	0	306	235	265	0	474	0
10	423	0	306	235	265	0	474	0
10	423	0	307	234	0	0	479	0
10	423	0	307	234	0	0	479	0
10	86	219	305	235	265	0	474	0
10	423	219	305	235	265	0	474	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	86	219	305	235	265	0	474	0
10	86	219	305	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	306	235	265	0	477	0
10	86	219	305	235	265	0	477	0
10	86	219	305	235	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
10	104	0	305	235	265	0	477	0
37	112	0	307	235	0	0	542	0
37	112	0	307	235	0	0	542	0
37	112	0	307	235	0	0	554	0
10	423	0	307	235	265	0	479	0
10	423	0	307	235	265	0	479	0
37	423	0	307	0	0	0	542	0
37	112	0	307	0	0	0	542	0
37	112	0	307	0	0	0	542	0
37	112	0	307	235	0	0	542	0
37	112	0	307	0	0	0	553	0
37	112	0	307	235	0	0	542	0
37	112	0	307	235	0	0	542	0
37	112	0	307	235	0	0	482	0
37	112	0	307	235	0	0	542	0
10	423	0	306	235	265	0	479	0
37	52	0	307	0	0	0	542	0
37	112	0	307	0	0	0	542	0
37	112	0	307	0	0	0	542	0
37	112	0	307	235	0	0	542	0
37	112	0	307	235	0	0	542	0
10	105	0	201	235	0	0	479	0
10	105	0	306	235	0	0	479	0
10	105	0	204	235	0	0	479	0
37	112	0	307	236	0	0	542	0
37	112	0	307	0	0	0	542	0
37	52	0	307	0	0	0	542	0
10	105	0	306	235	265	0	479	0
10	104	220	305	235	265	0	477	0
10	104	220	305	235	265	0	477	0
37	112	0	307	236	0	0	542	0
37	52	0	307	236	0	0	542	0
37	52	0	307	0	0	0	542	0
10	105	220	198	235	265	0	479	0
37	52	0	307	0	0	0	542	0
37	112	0	307	236	0	0	542	0
9	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	479	0
10	105	220	305	236	265	0	480	0
10	105	220	305	236	265	0	480	0
10	105	220	305	236	265	0	477	0
9	105	220	305	236	265	0	477	0
10	105	220	305	236	265	0	477	0
9	105	220	297	236	265	0	477	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	307	234	265	0	479	0
10	423	0	306	234	265	0	479	0
